id;Enseignes;Latitude;Longitude;CP;Adresse;Ville;Type
22630002;Carrefour Contact;4837711.932;-197519.48;22630;Rue de l'hôpital;Évran;R
22650002;Carrefour Market;4858000.0;-213600.0;22650;Route de Plancoet;Ploubalay;R
22710001;Carrefour Market;4880248.0;-330911.0;22710;31 Rue de Lannion;Penvénan;R
22960001;Carrefour Market;4844553.832;-275129.545;22960;2, RUE DU CHALLONGE;PLEDRAN;R
23000001;Carrefour;4616800.0;188800.0;23000;46 Avenue d'Auvergne;Guéret;R
23130002;Carrefour Express;4610837.8471703;217821.4427131;23130;7 ROUTE D'AUBUSSON;CHENERAILLES;R
23200001;Carrefour Market;4594800.0;217200.0;23200;La Rebeyrette;AUBUSSON;R
23210003;Carrefour Contact;4611600.0;162400.0;23210;4 avenue du limousin;Bénévent l Abbaye;R
23230001;Carrefour Market;4619516.0;223891.0;23230; Avenue du Berry;GOUZON;R
23300005;Carrefour Market;4623400.0;148300.0;23300;Rue François Durand;LA SOUTERRAINE;R
23400001;Carrefour Market;4596000.0;176000.0;23400;Route de Bénévent;BOURGANEUF;R
23600001;Carrefour Market;4635000.0;221500.0;23600;avenue de bourbonnais;BOUSSAC;R
24100007;Carrefour Market;4484832.0;49248.0;24100; Boulevard Auguste Comte;BERGERAC;R
24100008;Carrefour Market;4485335.52754;51377.9259572;24100;Route de Sainte Alvère;BERGERAC;R
24130003;Carrefour Express;4487000.0;37700.0;24130;5 Avenue du Commandant Pinson;LA FORCE;R
24130004;Carrefour Market;4485368.8478137;40039.274488292;24130;le bourg sud;prigonrieux;R
24170002;Carrefour Market;4481019.0;98906.999999998;24170;Lieu-dit Le Bout de la Côte;Siorac-en-Périgord;R
24200001;Carrefour Market;4492000.0;120600.0;24200;Route de Brive;Sarlat-la-Canéda;R
24210002;Carrefour Contact;4514200.0;106900.0;24210;28 Avenue de la Libération;Thenon;R
24220002;Carrefour Market;4486213.37672;103980.008932;24220;VOIE DE LA VALLEE;SAINT-CYPRIEN;R
24230002;Carrefour Contact;4485201.45;10365.84;24230;Zone des Reaux;Vélines;R
24240001;Carrefour Contact;4475800.0;41000.0;24240;le bourg;SIGOULèS;R
24240003;Carrefour Contact;4475739.933224;41106.265064555;24240;18 place de l'ancien temple;Sigoulès-et-Flaugeac;R
24250001;Carrefour Contact;4479700.0;120400.0;24250;604 Rue de la République;CéNAC-ET-SAINT-JULIEN;R
24270005;Carrefour Contact;4538621.3921837;113595.242501;24270;LA PLANCHE;LANOUAILLE;R
24310002;Carrefour Market;4538100.0;64600.0;24310;Puy Laurent;BRANTôME;R
24310003;Carrefour Market;4535705.0;65291.4;24310;Avenue du 8 mai 1945;Brantôme;R
24340002;Carrefour Contact;4544700.0;46700.0;24340;Lieu dit chez Noillac;Vieux-Mareuil;R
24410003;Carrefour Contact;4516800.0;8100.0;24410;229 les grand champs;saint aulaye puymangou;R
24450001;Carrefour Contact;4553900.0;97600.0;24450;Avenue de Périgueux;LA COQUILLE;R
24500002;Carrefour Contact;4467400.0;40500.0;24500;plaine de bretou;EYMET;R
24580001;Carrefour Contact;4504300.0;98100.0;24580;LES PLATEAUX DE GRAULET;Rouffignac-Saint-Cernin-de-Reilhac;R
25022001;Carrefour;4726400.0;606700.0;25220;1 chemin Voie des Agasses;Chalezeule;R
25120001;Carrefour Market;4725300.0;680100.0;25120;place du 8 mai 45;Maîche;R
25320001;Carrefour Contact;4718800.0;591200.0;25320;2 RUE DU CENTRE;MONTFERRAND-LE-CHâTEAU;R
25420006;Carrefour Contact;4747453.7741827;672954.97381;25420;grande rue;Dampierre-sur-le-Doubs;R
25480001;Carrefour;4728400.0;599300.0;25480;6 Rue de Châtillon;ÉCOLE-VALENTIN;R
25530001;Carrefour Express;4718000.0;639000.0;25530;Rue des Fourches;VERCEL-VILLEDIEU-LE-CAMP;R
26200001;Carrefour Market;4455029.3935106;477507.84205627;26200;Route de Dieulefit;MONTéLIMAR;R
26208001;Carrefour;4453200.0;474800.0;26200;Route de Marseille;MONTéLIMAR;R
26300013;Carrefour Contact;4500700.0;492800.0;26300;rond point du gymnase - quartier les peches;Châteauneuf-sur-Isère;R
26540001;Carrefour Contact;4506900.0;505100.0;26540;26 Avenue Dauphiné-Provence;Mours-Saint-Eusèbe;R
26700001;Carrefour Market;4437701.0;470128.0;26700;CC LA CROIX D'OR;PIERRELATTE;R
27120001;Carrefour Market;4901500.0;138500.0;27120;113 RUE ISAMBARD;PACY-SUR-EURE;R
27130001;Carrefour Market;4873900.0;94200.0;27130;ZA PONT ROUGE;VERNEUIL-SUR-AVRE;R
27140002;Carrefour Market;4927900.0;178700.0;27140;30 Rue du Bouloir;GISORS;R
27150001;Carrefour Market;4930100.0;161900.0;27150;ZA PORTE ROUGE;Étrépagny;R
27160001;Carrefour Market;4885200.0;92000.0;27160;route de Conches;Breteuil;R
27170002;Carrefour Market;4902978.0;74290.999999998;27170;Route de Beaumont;Beaumont-le-Roger;R
27200001;Carrefour;4909400.0;147200.0;27200;Boulevard Édouard Isambard;VERNON;R
27210008;Carrefour Market;4934689.1592656;33742.412939517;27210;273 RUE ALBERT SOREL;Beuzeville;R
27220001;Carrefour Market;4891113.13187;126506.172983;27220;RD 52;SAINT-ANDRé-DE-L'EURE;R
27230004;Carrefour Market;4914100.0;45700.0;27230;16 route de Lieurey;Thiberville;R
27240001;Carrefour Market;4886599.0;107086.0;27240;ROUTE DE VERNEUIL;DAMVILLE;R
27260002;Carrefour Market;4924100.0;38000.0;27260;Route de Lisieux;CORMEILLES;R
27310008;Carrefour Market;4935260.35;80636.98;27310;405 RUE DES PORTES;Bourg-Achard;R
27320001;Carrefour Market;4877000.0;120200.0;27320;LA POTINIERE;NONANCOURT;R
27350001;Carrefour Contact;4937900.0;73200.0;27350;Rue du Roumois;ROUTOT;R
27380001;Carrefour Market;4937100.0;138600.0;27380;LES PRES DE LA BOUVERIE;Charleval;R
27380002;Carrefour Market;4936100.0;135500.0;27380;rue de Général de Gaulle;FLEURY-SUR-ANDELLE;R
27500001;Carrefour Market;4934984.83373;53089.6138584;27500;Avenue de l'Europe;PONT-AUDEMER;R
27500002;Carrefour Market;4935500.0;50000.0;27500;Rue de l'Étang;PONT-AUDEMER;R
27520001;Carrefour Contact;4929100.0;87500.0;27520;300 Chemin Vautier;BOURGTHEROULDE-INFREVILLE;R
27560001;Carrefour Contact;4922500.0;49700.0;27560;210, rue de la Croix Vignon;LIEUREY;R
27700001;Carrefour Market;4924417.11809;140819.19423;27700;50 Avenue de la République;LES ANDELYS;R
27800001;Carrefour Market;4919900.0;71600.0;27800;Rue des Martyres;BRIONNE;R
27930001;Carrefour Market;4895706.02407;93545.35676;27190;13 AVENUE JEAN MOULIN;CONCHES-EN-OUCHE;R
27930002;Carrefour;4901500.0;117400.0;27930;Route Nationnale 13;GUICHAINVILLE;R
28000001;Carrefour;4845100.0;151600.0;28000;AVENUE MARCEL PROUST;CHARTRES;R
28130001;Carrefour Market;4858726.0;157307.0;28130;RUE DU MOULIN;PIERRES;R
28150001;Carrefour Market;4826800.0;163200.0;28150;rue Loigny La Bataille;VOVES;R
28170001;Carrefour Market;4857700.0;123900.0;28170;route du mans;THIMERT-GâTELLES;R
28260003;Carrefour Market;4885967.0;142303.0;28260;Route d'Anet;Saussay;R
28270002;Carrefour Contact;4869002.15643;107867.353187;28270;56 Rue de Paris;BREZOLLES;R
28290001;Carrefour Contact;4810500.0;111900.0;28290;ROUTE DE BROU;ARROU;R
28320002;Carrefour Market;4853229.5396;168398.622791;28320;ROUTE D'EPERNON;GALLARDON;R
28410003;Carrefour Contact;4877267.8204572;142956.0410733;28410;4 IMPASSE DES GRAVIERS;ABONDANT;R
28800001;Carrefour Market;4818700.0;139100.0;28800;2 rue denis papin za de la louveterie;BONNEVAL;R
29120005;Carrefour Market;4784200.0;-428300.0;29120;12 RUE LOUIS MEHU;PLOMEUR;R
29140009;Carrefour Contact;4790841.1231294;-383794.93198518;29140;ROUTE DE CADOL;MELGVEN;R
29170005;Carrefour Market;4789500.0;-401700.0;29170;LIEU DIT MANER KER ELO;FOUESNANT;R
29196001;Carrefour;4798400.0;-411000.0;29000;Rue du Poher;QUIMPER;R
29200008;Carrefour;4838900.0;-452800.0;29200;126 Boulevard de Plymouth;Brest;R
29280001;Carrefour;4837200.0;-458900.0;29280;RUE DES MYOSOTIS;Plouzané;R
29290001;Carrefour;4842890.0;-461368.0;29290;RUE DU PONT DE BOIS;Saint-Renan;R
29290003;Carrefour Contact;4837506.0;-464481.0;29280;rue du Pont de bois;Locmaria-Plouzané;R
29300004;Carrefour Market;4788000.0;-355400.0;29300;119 Rue du Couëdic;QUIMPERLE;R
29340002;Carrefour Market;4784604.0;-368699.0;29340;1 route de quimperle;Riec-sur-Belon;R
29360002;Carrefour Contact;4779800.0;-358000.0;29360;RUE DE LORIENT RD 224;Clohars-Carnoët;R
29420003;Carrefour Contact;4857800.0;-403300.0;29420;3 Rue des Ajoncs d'Or;Plouvorn;R
29500003;Carrefour Market;4799900.0;-405300.0;29500;LE ROUILLEN - La Salle Verte;Ergué-Gabéric;R
29700001;Carrefour Express;4793600.0;-415700.0;29700;Hent Kergoff;PLOMELIN;R
29730005;Carrefour Contact;4780504.4361175;-428059.36428444;29730;1 rue du moulin;le guilvinec;R
29750001;Carrefour Market;4783300.0;-418500.0;29750;Rue du Général de Gaulle;Loctudy;R
29760004;Carrefour Contact;4781460.0;-433281.0;29760;RUE EDMOND MICHELET PRAT GOUZIEN;Penmarch;R
29780001;Carrefour Market;4801695.0;-450181.0;29780;1 rue Brizeux;PLOUHINEC;R
29880005;Carrefour Contact;4860691.645;-451105.60012668;29880;Rue d'Armorique;Plouguerneau;R
29950001;Carrefour Market;4788200.0;-411200.0;29950;Domaine de Penfoul Bihan;BENODET;R
30021001;Carrefour;4381700.0;439200.0;30021;1755 avenue Pierre MENDES FRANCE;NîMES;R
30127001;Carrefour Market;4375724.08919;451195.169942;30127;4 avenue des arenes;BELLEGARDE;R
30130003;Carrefour Market;4424700.0;464400.0;30130;1573 Avenue du Général de Gaulle;PONT-SAINT-ESPRIT;R
30160001;Carrefour Market;4429233.0;409340.0;30160; Rue du Docteur Paul Vermale;BESSEGES;R
30210001;Carrefour Market;4393900.0;457400.0;30210;Impasse Roussin;REMOULINS;R
30230002;Carrefour Contact;4380040.4;441862.47;30230;55 route de nimes;Bouillargues;R
30250003;Carrefour Market;4379100.0;409100.0;30250;Lotissement de la Tuilerie;Villevieille;R
30300003;Carrefour;4381700.0;461600.0;30300;Route de Nimes;BEAUCAIRE;R
30330001;Carrefour Market;4415673.0;462264.0;30200;AVENUE DE LA MAYRE;BAGNOLS-SUR-CèZE;R
30360002;Carrefour Contact;4404500.0;414500.0;30360;372 CHEMIN DE LA ROUVIERETTE;Vézénobres;R
30390002;Carrefour;4389682.6126273;469267.7424112;30390;760 AVENUE DU GENERAL DE GAULLE;ARAMON;R
30400001;Carrefour Market;4397900.0;478600.0;30400;Route de Pujaut;VILLENEUVE-LèS-AVIGNON;R
30430002;Carrefour Contact;4430598.3685312;434269.01021774;30430;Quartier Reboulasse;Barjac;R
30500002;Carrefour Market;4425500.0;420300.0;30500;Route d'Uzès;Saint-Ambroix;R
30600004;Carrefour Market;4368958.60086;427325.79259363;30600;206 avenue de la condamine;vauvert;R
30700001;Carrefour;4399000.0;442900.0;30700;PONT DES CHARETTES;UZèS;R
30900002;Carrefour;4381719.0;434044.0;30900;405 Chemin Bas de Montpellier;NîMES;R
31076001;Carrefour;4360900.0;139700.0;31076;36 route de bayonne;TOULOUSE;R
31100004;Carrefour Market;4355883.14923;140298.833631;31100;138 bis Route de Seysses;TOULOUSE;R
31120001;Carrefour;4353348.4665133;140041.76073702;31120;Boulevard de l'Europe;PORTET-SUR-GARONNE;R
31140004;Carrefour Market;4370700.0;146600.0;31140;2, rue du 8 mai 1945;PECHBONNIEU;R
31170001;Carrefour Market;4357552.0;131989.0;31170;Route de Tarbes;Tournefeuille;R
31190003;Carrefour Market;4336353.8424;145777.136189;31190;89 Route de Toulouse;AUTERIVE;R
31210004;Carrefour Market;4308800.0;56600.0;31210;avenue du nord;Montréjeau;R
31220002;Carrefour Market;4320800.0;108600.0;31220;Avenue Pasteur;CAZèRES;R
31270003;Carrefour Market;4352500.0;132300.0;31270;CHEMIN MAILHEAUX;FROUZINS;R
31270005;Carrefour Market;4354600.0;135300.0;31270;Rue Henry Gladi;CUGNAUX;R
31310002;Carrefour Contact;4320100.0;122700.0;31310;Avenue des Pyrénées;MONTESQUIEU-VOLVESTRE;R
31370001;Carrefour Market;4341400.0;111700.0;31370;Route de Samatan;RIEUMES;R
31390002;Carrefour Market;4330900.0;122200.0;31390;3 avenue Jean Monnet - Lieu-dit Millet;CARBONNE;R
31420003;Carrefour Contact;4321000.0;89800.0;31420;Z.A de Coumatou;Aurignac;R
31430002;Carrefour Contact;4328800.0;106900.0;31430;2 AVENUE DES PYRENEES;LE FOUSSERET;R
31470006;Carrefour Contact;4354734.0;119208.0;31470;Lieu dit La Pichette - 1 place Campariol;FONTENILLES;R
31470007;Carrefour Market;4353600.0;123100.0;31470;Allées de Gascogne;Fonsorbes;R
31480002;Carrefour Contact;4373000.0;106300.0;31480;LASSOULAN;Cadours;R
31500013;Carrefour Market;4359800.0;148600.0;31500;6 rue claudius Rougenet;Toulouse;R
31560002;Carrefour Contact;4335600.0;162300.0;31560;4 AVENUE COCAGNE;Nailloux;R
31673001;Carrefour;4355100.0;150400.0;31670;Centre Commercial LABEGE 2;LABèGE;R
31700001;Carrefour Market;4367282.04887;128413.626363;31700;ROUTE DE TOULOUSE;MONDONVILLE;R
31770001;Carrefour Market;4361300.0;133000.0;31770;Chemin de l'Ormeau;Colomiers;R
31790004;Carrefour Contact;4375354.004362;141843.96506772;31790;52 ROUTE DE CEPET;Saint-Sauveur;R
31790005;Carrefour Market;4374591.6;136584.8;31790;LIEUDIT CABOURDY - RN20;Saint-Jory;R
31820001;Carrefour Market;4360785.0;128404.0;31820;CD 65 Route de Toulouse;Pibrac;R
31840001;Carrefour Market;4368513.0;132722.0;31840; Route de Seilh;AUSSONNE;R
31860004;Carrefour Market;4347900.0;138900.0;31860;Chemin de la Croisette;PINS-JUSTARET;R
32000001;Carrefour;4363100.0;58200.0;32000;ROUTE DE TARBES;Auch;R
32100003;Carrefour Market;4396500.0;36700.0;32100;lieu dit hontaut;Condom;R
32110001;Carrefour Market;4375900.0;-3300.0;32110;AVENUE DE PERIE;NOGARO;R
32130003;Carrefour Contact;4348982.65;93190.67;32130;ALLEE JEAN CAHUZAC;Samatan;R
32190001;Carrefour Market;4375500.0;29500.0;32190;ROCADE SUD;VIC-FEZENSAC;R
32200001;Carrefour Market;4362600.0;88000.0;32200;Boulevard du Nord;GIMONT;R
32300002;Carrefour Market;4351500.0;39900.0;32300;Boulevard des Pyrénées;MIRANDE;R
32310004;Carrefour Contact;4386900.0;39200.0;32310;Route D'Auche, Lieu Dit Haut Rege;Valence-sur-Baïse;R
32400001;Carrefour Contact;4365600.0;-7400.0;32400;60 Z.A. LA PARADE;RISCLE;R
32500001;Carrefour Market;4386026.9167696;65929.91017;32500;Route de Lectoure;FLEURANCE;R
32600002;Carrefour Market;4360100.0;106900.0;32600;Route de Samatan Lombez;L'ISLE-JOURDAIN;R
33121002;Carrefour Contact;4507900.0;-103700.0;33121;Route de Bordeaux;CARCANS;R
33130002;Carrefour;4479400.0;-53500.0;33130;RUE DES FRERES LUMIERES;BEGLES;R
33200001;Carrefour Market;4486000.0;-63400.0;33200;493 Avenue du Maréchal de Lattre de Tassigny;BORDEAUX CAUDERAN;R
33240012;Carrefour Contact;4497410.2327888;-38659.220984961;33240;8 lieu dit farideuil;La Lande-de-Fronsac;R
33250003;Carrefour Market;4519500.0;-74900.0;33250;29 Rue du Maquis de Vignes Oudides;Pauillac;R
33306001;Carrefour;4486500.0;-52000.0;33310;CENTRE COMMERCIAL LES 4 PAVILLONS;LORMONT;R
33320004;Carrefour Market;4491600.0;-66400.0;33320;Chemin de Gelès;Le Taillan-Médoc;R
33320009;Carrefour Market;4491200.0;-66800.0;33320;1 CHEMIN DE GELES;LE TAILLAN-MEDOC;R
33340004;Carrefour;4531200.0;-94000.0;33340;Avenue Pierre Mendès France;Lesparre-Médoc;R
33370016;Carrefour Contact;4483274.1171131;-40458.625713883;33370;Avenue du Périgord lieu dit Les terres douces;Sallebœuf;R
33420002;Carrefour Market;4482970.56195;-19038.8244327;33420;PEY DU PRAT;GRéZILLAC;R
33450007;Carrefour Market;4491560.9;-42185.6;33450;101 avenue de la République;Saint-Loubès;R
33460006;Carrefour;4506900.0;-72300.0;33460;ZAC Terre de Pont;Arcins;R
33470002;Carrefour Market;4463800.0;-106700.0;33470;25 Cours de la République;GUJAN-MESTRAS;R
33490004;Carrefour Contact;4457498.0414884;-25492.902257619;33490;2 rue des jésuites;Saint-Maixant;R
33500001;Carrefour;4490100.0;-21800.0;33500;ROUTE DE CASTILLON;LIBOURNE;R
33580001;Carrefour Contact;4465000.0;8800.0;33580;5 Avenue Jean-Paul Glanet;MONSEGUR;R
33580002;Carrefour Contact;4464998.22;8761.1;33580;5, AVENUE JEAN PAUL GLANET;Monségur;R
33620003;Carrefour Contact;4510700.0;-34100.0;33620;1, Garosse Nord;Laruscade;R
33640003;Carrefour Market;4470000.0;-46400.0;33640;Route Nationale 113;BEAUTIRAN;R
33670001;Carrefour Market;4477208.8427;-33507.7945189;33670;Route de Sauveterre;Créon;R
33680003;Carrefour Contact;4500196.001;-120044.403;33680;4, rue Emile Baudoux;Lacanau-Océan;R
33700001;Carrefour;4483000.0;-65400.0;33700;52 avenue de la somme;MERIGNAC;R
33710002;Carrefour Market;4504200.0;-55300.0;33710;Route de Blaye;Bourg;R
33730003;Carrefour Contact;4448121.57;-36714.31;33730;D8  le bourg est;Noaillan;R
33750004;Carrefour Contact;4486000.0;-32100.0;33750;5 route de libourne;Saint-Germain-du-Puch;R
33760002;Carrefour Contact;4473600.0;-26800.0;33760;Route de Bordeaux;TARGON;R
33770001;Carrefour Market;4454800.0;-87700.0;33770;2, rue du Martinet;SALLES;R
33780001;Carrefour Market;4551400.0;-111300.0;33780;3 rue Jean Goudineau;Soulac-sur-Mer;R
33930002;Carrefour Contact;4535615.0;-106209.0;33930;LAYGUE BASSE;VENDAYS-MONTALIVET;R
33950002;Carrefour Contact;4479034.0;-114618.0;33950;5 Avenue de la Presqu'Île;Lège-Cap-Ferret;R
33980002;Carrefour Market;4469600.0;-97900.0;33980;ROUTE DE BORDEAUX;AUDENGE;R
33990002;Carrefour Market;4519400.0;-105100.0;33990;1bis rue cantelaude;HOURTIN;R
34070003;Carrefour Market;4358900.0;385500.0;34070;1742 Route de Toulouse;MONTPELLIER;R
34140001;Carrefour Market;4343000.0;360900.0;34140;Avenue de Montpellier;MèZE;R
34200002;Carrefour Market;4340612.0;370318.0;34200;332 Avenue du Maréchal Juin;Sète;R
34230002;Carrefour Market;4353500.0;345300.0;34230;zae la barthe bp6 la carnuse;paulhan;R
34250002;Carrefour Market;4353500.0;391100.0;34250;LES 4 CANAUX;PALAVAS-LES-FLOTS;R
34340002;Carrefour Market;4335800.0;351300.0;34340;Route de Bessan;Marseillan;R
34370001;Carrefour Market;4338700.0;311000.0;34370;ROUTE DE BEZIERS;CAZOULS-LèS-BéZIERS;R
34410002;Carrefour;4327112.0;328290.0;34410;Route de Valras;Sérignan;R
34420003;Carrefour Market;4332200.0;329100.0;34420;Ancienne Route de Sérignan;Villeneuve-lès-Béziers;R
34430002;Carrefour;4356800.0;385000.0;34430;Route de Sète;SAINT-JEAN-DE-VéDAS;R
34540001;Carrefour;4346100.0;369100.0;34540;ROUTE DE SETE;BALARUC-LE-VIEUX;R
34560002;Carrefour Market;4348327.39;367137.91;34560;AVENUE DE SETE;POUSSAN;R
34600001;Carrefour Market;4360598.0;314947.0;34600;Route de St Pons;Bédarieux;R
34770005;Carrefour Contact;4349757.4148983;371167.84796608;34770;24 avenue de beziers;Gigean;R
34770006;Carrefour Contact;4349756.6910002;371181.18154831;34770;24 avenue de beziers;GIGEAN;R
34920001;Carrefour Market;4365961.3186824;393616.96295143;34920;Route de Jacou;LE CRèS;R
34920002;Carrefour;4363900.0;393200.0;34920;Route de Nîmes;Le Crès;R
34973001;Carrefour;4358045.56372;393062.449276;34970;ROUTE DE CARNON - CS61015;LATTES;R
34980001;Carrefour;4364430.0;384361.0;34980;ROUTE DE GANGES;SAINT-CLéMENT-DE-RIVIèRE;R
35113002;Carrefour Express;4807300.0;-139600.0;35113;Rue Saint-Pierre;Domagné;R
35120001;Carrefour Market;4855100.0;-172500.0;35120;P.A. Les Rolandières;DOL-DE-BRETAGNE;R
35131001;Carrefour Market;4804600.0;-171100.0;35131;La Croix aux Potiers;CHARTRES-DE-BRETAGNE;R
35136004;Carrefour Market;4808200.0;-171200.0;35136;14 COURS CAMILLE CLAUDEL;ST JACQUES DE LA LANDE;R
35140001;Carrefour Market;4825900.0;-140800.0;35140;28 RUE DE RENNES;SAINT-AUBIN-DU-CORMIER;R
35200003;Carrefour Market;4809129.7777798;-164185.27606305;35200;Boulevard Paul Hutin Desgrées;RENNES;R
35230007;Carrefour Contact;4799500.0;-162100.0;35230;Rue D'orgeres, Zac De, La Grée;Bourgbarré;R
35300002;Carrefour Market;4834735.0;-119382.0;35300;20 Place de l'Europe;Fougères;R
35301001;Carrefour;4834759.0;-118229.0;35300;39 Boulevard de Groslay;FOUGèRES;R
35310004;Carrefour Market;4805900.0;-187300.0;35310;Lieu-dit Le Pommeret;Bréal-sous-Montfort;R
35400006;Carrefour;4862500.0;-199400.0;35400;rue de la Flaudais;SAINT-MALO;R
35440002;Carrefour Contact;4830969.0;-166720.0;35440;RUE CLOS GERARD;Montreuil-sur-Ille;R
35510001;Carrefour;4811200.0;-159000.0;35510;Rue de la Rigourdière;CESSON-SéVIGNé;R
35510006;Carrefour Contact;4812200.0;-160000.0;35510;50 rue de belle épine et boulevard des métairies;Cesson-Sévigné;R
35540007;Carrefour Contact;4851160.8144097;-189563.12928375;35540;17 Rue de la Libération;Miniac-Morvan;R
35560003;Carrefour Contact;4845700.0;-148200.0;35560;Rue de Fougères;Antrain;R
35590007;Carrefour Contact;4815639.0;-183256.0;35590; Rue de Saint-Brieuc;SAINT-GILLES;R
35720004;Carrefour Contact;4844200.0;-191400.0;35720;60 Rue de la Libération;Saint-Pierre-de-Plesguen;R
35850003;Carrefour Market;4822117.09682;-179075.395872;35850;Rue de Rennes;GéVEZé;R
35890001;Carrefour Market;4797800.0;-171600.0;35890;Rue du Point du Jour;LAILLE;R
36000003;Carrefour Market;4680500.0;167400.0;36000;40 Avenue d'Argenton;CHâTEAUROUX;R
36100001;Carrefour Market;4694210.0;198786.0;36100;59 Rue Haute Saint-Paterne;Issoudun;R
36130001;Carrefour Market;4681900.0;174600.0;36130;ZAC DU GRAND DEOLS;Déols;R
36150001;Carrefour Market;4706879.0;180729.0;36150;Route de Chateauroux;VATAN;R
36200001;Carrefour Market;4657500.0;153500.0;36200;Route de Gargilesse PAUMULE;LE PêCHEREAU;R
36260002;Carrefour Contact;4708294.3083663;204563.66937681;36260;1 Route de Vierzon;Reuilly;R
36500001;Carrefour Market;4688831.0;143328.0;36500;route de chateauroux;BUZANçAIS;R
36800001;Carrefour Market;4663900.0;142500.0;36800;rue des Remparts;SAINT-GAULTIER;R
37000007;Carrefour Market;4738000.0;66900.0;37000;300 Rue du Général Renault;Tours;R
37000016;Carrefour Market;4739377.902;66974.657;37000;13 à 17 rue du 501e régiment;Tours;R
37110002;Carrefour Market;4759800.0;91400.0;37110;rue gambetta;CHâTEAU-RENAULT;R
37130001;Carrefour Market;4732800.0;40600.0;37130;Rue Carnot;LANGEAIS;R
37150002;Carrefour Market;4732800.0;98700.0;37150;25 Rue de Tours;Bléré;R
37190002;Carrefour Market;4726415.41779;47375.2054811;37190;LA LOGE CITE BELLEVUE;AZAY-LE-RIDEAU;R
37320010;Carrefour Contact;4725700.0;84200.0;37320;ZA Du Bois Joly RD 82-9000;CORMERY;R
37400008;Carrefour Contact;4741120.94;98294.56;37400;44 rue Gregoire de Tours;Amboise;R
37420003;Carrefour Contact;4720600.0;18500.0;37420;11 PLACE EMILE ZOLA;AVOINE;R
37700001;Carrefour;4738000.0;71500.0;37700;Avenue Jacques DUCLOS;SAINT-PIERRE-DES-CORPS;R
38070001;Carrefour Market;4563800.0;510800.0;38070;Rue des Muguets;SAINT-QUENTIN-FALLAVIER;R
38080003;Carrefour;4561432.0;522510.0;38080;25 Rue des Sayes;L'ISLE-D'ABEAU;R
38110001;Carrefour Market;4557300.0;547200.0;38110;Avenue de Savoie;SAINT-CLAIR-DE-LA-TOUR;R
38110006;Carrefour Market;4580917.4191177;540293.28171756;38390;151 GRANDE RUE;Montalieu-Vercieu;R
38120001;Carrefour;4524000.0;566400.0;38120;1 Rue des Abattoirs;SAINT-ÉGRèVE;R
38140001;Carrefour Market;4535800.0;549300.0;38140;151 RUE DE LA CHARTREUSE;RIVES;R
38150001;Carrefour;4534000.0;480500.0;38150;165 RN7;SALAISE-SUR-SANNE;R
38190001;Carrefour Market;4526645.0;591531.0;38190;Route départementale 523 Bois de Chalimbeaud;Froges;R
38200017;Carrefour Market;4553800.0;487400.0;38200;19 avenue Berthelot;Vienne;R
38210001;Carrefour Market;4529400.0;550900.0;38210;Route de Saint-Quentin S/ Isère;Tullins;R
38220001;Carrefour Market;4507800.0;577300.0;38220;RN 91;Vizille;R
38230001;Carrefour Market;4575200.0;517500.0;38230;Rue des Aubépines;PONT-DE-CHéRUY;R
38240003;Carrefour;4520300.0;576200.0;38240;1 Boulevard des Alpes;MEYLAN;R
38270005;Carrefour Market;4534100.0;504800.0;38270;170 Avenue d'Auenwald;Beaurepaire;R
38300001;Carrefour Market;4558900.0;529700.0;38300;126 chemin de Rosiere (anciennement La Plaine);RUY-MONTCEAU;R
38300020;Carrefour Market;4558400.0;529700.0;38300;3 avenue du rivet;Bourgoin-Jallieu;R
38360001;Carrefour Market;4521800.0;566300.0;38360;Rue du 19 mars 1962;SASSENAGE;R
38430001;Carrefour Market;4532500.0;556700.0;38430;8 rue Carnot;MOIRANS;R
38430003;Carrefour Market;4534800.0;559700.0;38430;Chemin du Monteuil;Saint-Jean-de-Moirans;R
38431001;Carrefour;4515900.0;572400.0;38130;VOIE N° 24 VILLENEUVE ECHIROLLES;ÉCHIROLLES;R
38460002;Carrefour Market;4572500.0;524800.0;38460;route de Lyon;CREMIEU;R
38490011;Carrefour Market;4553700.0;557700.0;38490;69 BIS RUE DE LA REPUBLIQUE;LES ABRETS-EN-DAUPHINE;R
38500001;Carrefour;4538500.0;557800.0;38500;Z.A DES BLANCHISSERIES;VOIRON;R
38500002;Carrefour Market;4536500.0;558400.0;38500;38 Rue Général Rambeaud;Voiron;R
38580004;Carrefour Contact;4538700.0;606900.0;38580;88 Route de Montouvrard;Allevard;R
38620002;Carrefour Express;4545900.0;564100.0;38620;Zi la Thuery;Saint-Geoire-en-Valdaine;R
38640001;Carrefour Market;4511900.0;569300.0;38640;Avenue de la Ridelet;CLAIX;R
38780001;Carrefour Market;4552800.0;491500.0;38780;Rue Joseph Grenouillet;PONT-ÉVêQUE;R
38790003;Carrefour Contact;4559700.0;509500.0;38790;2 chemin de grange neuve;diemoz;R
38890001;Carrefour Contact;4564000.0;535800.0;38890;130 VOIE DES CONTAMINES;Saint-Chef;R
38890002;Carrefour Contact;4564000.0;535800.0;38890;130 VOIE DES CONTAMINES;Saint-Chef;R
38920002;Carrefour Market;4527400.0;588600.0;38920;431 AVENUE AMBROISE-CROIZAT;Crolles;R
